match_id,player1_id,player2_id,Date,Tournament,Round,Time,Court,Surface,Umpire,Best of,Final TB?,Charted by
20150223-M-Buenos_Aires-QF-Rafael_Nadal-Federico_Delbonis,p_a415a93b,p_ad8854d6,20150223,Buenos Aires,QF,,Center,Clay,,3,1,Isaac
20150221-M-Marseille-SF-Sergiy_Stakhovsky-Gilles_Simon,p_a05c688d,p_d443d5c6,20150221,Marseille,SF,,,Hard,James Keothavong,3,1,pvtennis
20150221-M-Marseille-SF-Roberto_Bautista_Agut-Gael_Monfils,p_6ba2961d,p_cc443f65,20150221,Marseille,SF,,,Hard,,3,1,pvtennis
20150220-M-Delray_Beach-QF-Steve_Johnson-Ivo_Karlovic,p_806ba676,p_4e729a1e,20150220,Delray Beach,QF,20:10,,Hard,Pascal Maria,3,1,ChapelHeel66
20150219-M-Rio_de_Janeiro-R16-Rafael_Nadal-Pablo_Carreno_Busta,p_a415a93b,p_f67250a1,20150219,Rio de Janeiro,R16,,Center Court,Clay,Adel Nour,3,1,Isaac
20150218-M-Delray_Beach-R16-Thanasi_Kokkinakis-Ivo_Karlovic,p_22dd2494,p_4e729a1e,20150218,Delray Beach,R16,12:45,,Hard,,3,1,ChapelHeel66
20150217-M-Rio_de_Janeiro-R32-Thomaz_Bellucci-Rafael_Nadal,p_a0c8af72,p_a415a93b,20150217,Rio de Janeiro,R32,,Center Court,Clay,,3,1,Isaac
20150217-M-Marseille-R32-Alexander_Zverev-Gael_Monfils,p_3585d054,p_cc443f65,20150217,Marseille,R32,,,Hard,,3,1,pvtennis
20150215-M-Rotterdam-F-Stan_Wawrinka-Tomas_Berdych,p_b96681d0,p_7ad3f49d,20150215,Rotterdam,F,,Center court,Hard,Gerry Armstrong,3,1,Isaac
20150213-M-Sao_Paulo-QF-Santiago_Giraldo-Fabio_Fognini,p_abb37661,p_ce5c548a,20150213,Sao Paulo,QF,,,Clay,,3,1,Jenn
20150212-M-Rotterdam-R16-Milos_Raonic-Simone_Bolelli,p_7aa0e95d,p_64264c6f,20150212,Rotterdam,R16,,Center court,Hard,Cedric Mourier,3,1,Isaac
20150210-M-Rotterdam-R32-Andrey_Kuznetsov-Milos_Raonic,p_c96334ee,p_7aa0e95d,20150210,Rotterdam,R32,,Center Court,Hard,,3,1,Isaac
20150209-M-Rotterdam-R32-Grigor_Dimitrov-Paul_Henri_Mathieu,p_9e22087a,p_08e31ad8,20150209,Rotterdam,R32,,Center Court,Hard,,3,1,Isaac
20150208-M-Zagreb-F-Andreas_Seppi-Guillermo_Garcia_Lopez,p_d7f4b827,p_d93f2d63,20150208,Zagreb,F,,Center court,Hard,,3,1,Isaac
20150208-M-Montpellier-F-Richard_Gasquet-Jerzy_Janowicz,p_5fdf0504,p_70fcaed9,20150208,Montpellier,F,,Centre Court,Hard,Manuel Messina,3,1,Isaac
20150206-M-Montpellier-QF-Joao_Sousa-Philipp_Kohlschreiber,p_4c29ffef,p_63b36b2c,20150206,Montpellier,QF,17:10,,Hard,Arnaud Gabas,3,1,ChapelHeel66
20150205-M-Zagreb-R16-Ivan_Dodig-Marcel_Granollers,p_3db39f5c,p_7ff216d3,20150205,Zagreb,R16,18:15,,Hard,Ahmed Abdel-Azim,3,1,ChapelHeel66
20150201-M-Australian_Open-F-Novak_Djokovic-Andy_Murray,p_07e43d13,p_6b509c58,20150201,Australian Open,F,,Rod Laver,Hard,,5,0,Lowell
20150130-M-Australian_Open-SF-Novak_Djokovic-Stan_Wawrinka,p_07e43d13,p_b96681d0,20150130,Australian Open,SF,,Rod Laver Arena,Hard,,5,0,Isaac
20150129-M-Australian_Open-SF-Tomas_Berdych-Andy_Murray,p_7ad3f49d,p_6b509c58,20150129,Australian Open,SF,8.30pm,Rod Laver Arena,Hard,Pascal Maria,5,0,Edo
20150127-M-Australian_Open-QF-Tomas_Berdych-Rafael_Nadal,p_7ad3f49d,p_a415a93b,20150127,Australian Open,QF,,Rod Laver Arena,Hard,Mohamed Lahyani,5,0,Bobby
20150127-M-Australian_Open-QF-Stan_Wawrinka-Kei_Nishikori,p_b96681d0,p_972a440c,20150127,Australian Open,QF,,Rod Laver Arena,Hard,,5,0,Isaac
20150127-M-Australian_Open-QF-Andy_Murray-Nick_Kyrgios,p_6b509c58,p_5c9375b2,20150127,Australian Open,QF,7pm,Rod Laver Arena,Hard,Carlos Ramos,5,1,Edo
20150126-M-Australian_Open-R16-Gilles_Muller-Novak_Djokovic,p_d9bfec67,p_07e43d13,20150126,Australian Open ,R16,,,Hard,,5,1,Isaac
20150126-M-Australian_Open-QF-Novak_Djokovic-Milos_Raonic,p_07e43d13,p_7aa0e95d,20150126,Australian Open,QF,7pm,Rod Laver Arena,Hard,Carlos Bernardes,5,0,Edo
20150125-M-Australian_Open-R16-Nick_Kyrgios-Andreas_Seppi,p_5c9375b2,p_d7f4b827,20150125,Australian Open,R16,7pm,Hisense Arena,Hard,Fergus Murphy,5,0,Edo
20150125-M-Australian_Open-R16-Grigor_Dimitrov-Andy_Murray,p_9e22087a,p_6b509c58,20150125,Australian Open,R16,9pm,Rod Laver Arena,Hard,Jake Garner,5,1,Edo
20150125-M-Australian_Open-R16-Bernard_Tomic-Tomas_Berdych,p_d755d18c,p_7ad3f49d,20150125,Australian Open,R16,,Margaret Court Arena,Hard,,5,0,Bobby
20150123-M-Australian_Open-R32-Roger_Federer-Andreas_Seppi,p_e7103823,p_d7f4b827,20150123,Australian Open,R32,3pm,Rod Laver Arena,Hard,James Keothavong,5,0,Edo
20150123-M-Australian_Open-R32-Nick_Kyrgios-Malek_Jaziri,p_5c9375b2,p_f6581c66,20150123,Australian Open,R32,7pm,Margaret Court Arena,Hard,Mohamed Lahyani,5,0,Edo
20150123-M-Australian_Open-R32-Fernando_Verdasco-Novak_Djokovic,p_0bd1656e,p_07e43d13,20150123,Australian Open,R32,,Rod Laver Arena,Hard,,5,0,Isaac
20150121-M-Australian_Open-R64-Simone_Bolelli-Roger_Federer,p_64264c6f,p_e7103823,20150121,Australian Open,R64,5pm,Rod Laver Arena,Hard,Mohamed Lahyani,5,0,Edo
20150119-M-Australian_Open-R128-Yen_Hsun_Lu-Roger_Federer,p_54c2315b,p_e7103823,20150119,Australian Open,R128,7pm,Rod Laver Arena,Hard,,5,1,Edo
20150119-M-Australian_Open-R128-Mikhail_Youzhny-Rafael_Nadal,p_b368feaa,p_a415a93b,20150119,Australian Open,R128,2:45 PM,Laver,Hard,,5,0,BG
20150113-M-Sydney-R32-Jerzy_Janowicz-Nick_Kyrgios,p_70fcaed9,p_5c9375b2,20150113,Sydney,R32,0:00,Centre,Hard,Mohamed Lahyani,3,1,Michal
20150111-M-Brisbane-F-Milos_Raonic-Roger_Federer,p_7aa0e95d,p_e7103823,20150111,Brisbane,F,19:10,Pat Rafter Arena,Hard,Mohamed Lahyani,3,1,1HandBH
20150109-M-Brisbane-QF-Bernard_Tomic-Kei_Nishikori,p_d755d18c,p_972a440c,20150109,Brisbane,QF,,Pat Rafter Arena (Centre),Hard,,3,1,qthetennisfan
20150106-M-Doha-R32-Novak_Djokovic-Dusan_Lajovic,p_07e43d13,p_8d3f63ae,20150106,Doha,R32,,,Hard,Carlos Bernardes,3,1,MBLAIR
20150106-M-Doha-R16-Tomas_Berdych-Blaz_Kavcic,p_7ad3f49d,p_5ab37981,20150106,Doha,R16,,,Hard,Carlos Bernardes,3,1,MBLAIR
20150105-M-Doha-R32-Rafael_Nadal-Michael_Berrer,p_a415a93b,p_d138f7b5,20150105,Doha,R32,,Centre,Hard,,3,1,Isaac
20141123-M-Davis_Cup_World_Group_F-RR-Richard_Gasquet-Roger_Federer,p_5fdf0504,p_e7103823,20141123,Davis Cup World Group F,RR,14:00,Lille,Clay,James Keothavong,5,0,Edo
20141117-M-Lima_CH-F-Jason_Kubler-Guido_Pella,p_85887758,p_2e149548,20141117,Lima CH,F,,,Clay,,3,1,Amy
20141114-M-Tour_Finals-RR-Tomas_Berdych-Novak_Djokovic,p_7ad3f49d,p_07e43d13,20141114,Tour Finals,RR,,,Hard,,3,1,Amy
20141111-M-Champaign_CH-R32-Jared_Donaldson-Alex_Kuznetsov,p_e4852a72,p_5396d5a7,20141111,Champaign CH,R32,,Court 1,Hard,,3,1,Amy
20141104-M-Knoxville_CH-R32-Jared_Donaldson-Daniel_Nguyen,p_e4852a72,p_5eb0751a,20141104,Knoxville CH,R32,,Center,Hard,,3,1,Amy
20141101-M-Paris_Masters-SF-Milos_Raonic-Tomas_Berdych,p_7aa0e95d,p_7ad3f49d,20141101,Paris Masters,SF,15:40,Central,Hard,,3,1,Carrie
20141031-M-Paris_Masters-QF-Milos_Raonic-Roger_Federer,p_7aa0e95d,p_e7103823,20141031,Paris Masters,QF,5:10 PM,Central ,Hard,,3,1,BG
20141029-M-Paris_Masters-R16-Grigor_Dimitrov-Andy_Murray,p_9e22087a,p_6b509c58,20141029,Paris Masters,R16,,,Hard,,3,1,Isaac
20141026-M-Valencia-F-Andy_Murray-Tommy_Robredo,p_6b509c58,p_11787a0e,20141026,Valencia,F,17:10,Agora,Hard,Carlos Bernardes,3,1,1HandBH
20141019-M-Vienna-F-David_Ferrer-Andy_Murray,p_5dcea7c9,p_6b509c58,20141019,Vienna,F,15:05,Central,Hard,Carlos Bernardes,3,1,Edo
20141019-M-Stockholm_Masters-F-Grigor_Dimitrov-Tomas_Berdych,p_9e22087a,p_7ad3f49d,20141019,Stockholm Masters,F,3pm,Centre,Hard,Mohamed Lahyani,3,1,Edo
20141017-M-Stockholm-QF-Grigor_Dimitrov-Jack_Sock,p_9e22087a,p_ca674268,20141017,Stockholm,QF,17:40,Centre Court,Hard,,3,1,1HandBH
20141011-M-Shanghai_Masters-SF-Feliciano_Lopez-Gilles_Simon,p_085c9cb5,p_d443d5c6,20141011,Shanghai Masters,SF,17:40,Stadium,Hard,,3,1,Carrie
20141008-M-Shanghai_Masters-R32-Novak_Djokovic-Dominic_Thiem,p_07e43d13,p_2f1142d6,20141008,Shanghai Masters,R32,5:50 PM,Stadium,Hard,M. Messina,3,1,BG
20141004-M-Beijing-SF-Novak_Djokovic-Andy_Murray,p_07e43d13,p_6b509c58,20141004,Beijing,SF,1pm,National Tennis Stadium,Hard,Damian Steiner,3,1,Edo
20141003-M-Mons_CH-QF-Alexander_Zverev-David_Goffin,p_3585d054,p_eaa7e5a0,20141003,Mons CH,QF,19:40,,Hard,,3,1,1HandBH
20140929-M-Sacramento_CH-R16-Jared_Donaldson-Luca_Vanni,p_e4852a72,p_9c445cf9,20140929,Sacramento CH,R16,,,Hard,,3,1,Amy
20140928-M-Shenzhen-F-Andy_Murray-Tommy_Robredo,p_6b509c58,p_11787a0e,20140928,Shenzhen,F,,Centre,Hard,Lahyani Mohamed,3,1,1HandBH
20140922-M-Shenzhen-R16-Somdev_Devvarman-Andy_Murray,p_1f493a7d,p_6b509c58,20140922,Shenzhen,R16,,,Hard,,3,1,Amy
20140915-M-USA_F25-SF-Tennys_Sandgren-Jarmere_Jenkins,p_25cb5ed1,p_e1b1567a,20140915,USA F25,SF,,,Hard,,3,1,Isaac
20140914-M-Davis_Cup_World_Group_SF-RR-Roger_Federer-Fabio_Fognini,p_e7103823,p_ce5c548a,20140914,Davis Cup World Group SF,RR,15:00,Geneva,Hard,Pascal Maria,5,0,Edo
20140908-M-USA_F24-QF-Jean_Yves_Aubone-Ty_Trombetta,p_73ef10a7,p_cc1e71b1,20140908,USA F24,QF,,,Hard,,3,1,Isaac
20140906-M-US_Open-SF-Novak_Djokovic-Kei_Nishikori,p_07e43d13,p_972a440c,20140906,US Open,SF,12:15,Ashe,Hard,Eva Asderaki-Moore (nee Asderaki),5,1,Edo
20140905-M-US_Open-QF-Roger_Federer-Gael_Monfils,p_e7103823,p_cc443f65,20140905,US Open,QF,,,Hard,,5,1,sireland13
20140903-M-US_Open-QF-Novak_Djokovic-Andy_Murray,p_07e43d13,p_6b509c58,20140903,US Open,QF,9pm,Ashe,Hard,Pascal Maria,5,1,Edo
20140902-M-Shanghai_CH-R32-John_Millman-Ze_Zhang,p_13ff5b1a,p_204fe57c,20140902,Shanghai CH,R32,,Stadium,Hard,,3,1,d
20140901-M-US_Open-R16-Milos_Raonic-Kei_Nishikori,p_7aa0e95d,p_972a440c,20140901,US Open,R16,10:05 PM,Ashe,Hard,M. Cicak,5,1,BG
20140826-M-US_Open-R128-Roger_Federer-Marinko_Matosevic,p_e7103823,p_a850f153,20140826,US Open,R128,7pm,Ashe,Hard,Cedric Mourier,5,1,Edo
20140816-M-Cincinnati_Masters-SF-Roger_Federer-Milos_Raonic,p_e7103823,p_7aa0e95d,20140816,Cincinnati Masters,SF,9.30pm,Center,Hard,Carlos Bernardes,3,1,Edo
20140815-M-Cincinnati_Masters-QF-Andy_Murray-Roger_Federer,p_6b509c58,p_e7103823,20140815,Cincinnati Masters,QF,7pm,Center,Hard,Mohamed Lahyani,3,1,Edo
20140810-M-Cincinnati_Masters-F-Roger_Federer-David_Ferrer,p_e7103823,p_5dcea7c9,20140810,Cincinnati Masters,F,,,Hard,,3,1,DanF
20140810-M-Canada_Masters-F-Jo_Wilfried_Tsonga-Roger_Federer,p_a32786b1,p_e7103823,20140810,Canada Masters,F,,,Hard,,3,1,Bobby
20140809-M-Canada_Masters-SF-Roger_Federer-Feliciano_Lopez,p_e7103823,p_085c9cb5,20140809,Canada Masters,SF,7pm,Stadium,Hard,Damian Steiner,3,1,Edo
20140809-M-Canada_Masters-SF-Grigor_Dimitrov-Jo_Wilfried_Tsonga,p_9e22087a,p_a32786b1,20140809,Canada Masters,SF,3pm,Central,Hard,Carlos Bernardes,3,1,Edo
20140807-M-Canada_Masters-R16-Novak_Djokovic-Jo_Wilfried_Tsonga,p_07e43d13,p_a32786b1,20140807,Canada Masters,R16,,Centre,Hard,,3,1,Amy
20140805-M-Canada_Masters-R32-Peter_Polansky-Roger_Federer,p_525eeb86,p_e7103823,20140805,Canada Masters,R32,,Centre,Hard,,3,1,Amy
20140727-M-Atlanta-F-John_Isner-Dudi_Sela,p_5de8c068,p_4694b3ef,20140727,Atlanta,F,,,Hard,,3,1,Bobby
20140725-M-Atlanta-QF-John_Isner-Marinko_Matosevic,p_5de8c068,p_a850f153,20140725,Atlanta,QF,,,Hard,,3,1,Bobby
20140721-M-Umag-R32-Ante_Pavic-Horacio_Zeballos,p_779f803a,p_56595fa9,20140721,Umag,R32,,,Clay,,3,1,Amy
20140720-M-Bogota-F-Bernard_Tomic-Ivo_Karlovic,p_d755d18c,p_4e729a1e,20140720,Bogota,F,,,Hard,,3,1,Amy
20140719-M-Bogota-SF-Bernard_Tomic-Victor_Estrella,p_d755d18c,p_bdb117c7,20140719,Bogota,SF,,,Hard,,3,1,Amy
20140714-M-Bogota-QF-Jimmy_Wang-Ivo_Karlovic,p_bd5feb3f,p_4e729a1e,20140714,Bogota,QF,,,Hard,,3,1,Amy
20140710-M-Stuttgart-R32-Jan_Lennard_Struff-Philipp_Kohlschreiber,p_a8ea60fb,p_63b36b2c,20140710,Stuttgart,R32,11:10,,Clay,Damian Steiner,3,1,ChapelHeel66
20140706-M-Wimbledon-F-Novak_Djokovic-Roger_Federer,p_07e43d13,p_e7103823,20140706,Wimbledon,F,14:10,Centre Court,Grass,James Keothavong,5,0,1HandBH
20140704-M-Wimbledon-SF-Milos_Raonic-Roger_Federer,p_7aa0e95d,p_e7103823,20140704,Wimbledon,SF,,Centre,Grass,,5,0,Isaac
20140704-M-Wimbledon-SF-Grigor_Dimitrov-Novak_Djokovic,p_9e22087a,p_07e43d13,20140704,Wimbledon,SF,13:10,Centre,Grass,Ali Nili,5,0,Edo
20140702-M-Wimbledon-QF-Stan_Wawrinka-Roger_Federer,p_b96681d0,p_e7103823,20140702,Wimbledon,QF,4pm,Centre,Grass,Fergus Murphy,5,0,Edo
20140702-M-Wimbledon-QF-Novak_Djokovic-Marin_Cilic,p_07e43d13,p_2663fec8,20140702,Wimbledon,QF,,,Grass,,5,0,Isaac
20140702-M-Wimbledon-QF-Grigor_Dimitrov-Andy_Murray,p_9e22087a,p_6b509c58,20140702,Wimbledon,QF,13:25,Centre Court,Grass,Jake Garner,5,0,1HandBH
20140701-M-Wimbledon-R16-Nick_Kyrgios-Rafael_Nadal,p_5c9375b2,p_a415a93b,20140701,Wimbledon,R16,16:10,Centre,Grass,Carlos Bernardes,5,0,DebLDecker
20140630-M-Winnetka_CH-F-Farrukh_Dustov-Denis_Kudla,p_db8d6eb1,p_bac76ba2,20140630,Winnetka CH,F,,,Hard,,3,1,Amy
20140628-M-Wimbledon-R32-Mikhail_Kukushkin-Rafael_Nadal,p_2ca83496,p_a415a93b,20140628,Wimbledon,R32,13:25,Centre,Grass,Pascal Maria,5,0,DebLDecker
20140628-M-Padova_CH-SF-Nikola_Cacic-Maximo_Gonzalez,p_f47e60b8,p_e74bc58a,20140628,Padova CH,SF,,Central,Clay,,3,1,d
20140627-M-Wimbledon-R32-Grigor_Dimitrov-Alexandr_Dolgopolov,p_9e22087a,p_994f9d1e,20140627,Wimbledon,R32,,No. 1 Court,Grass,,5,0,1HandBH
20140626-M-Wimbledon-R64-Rafael_Nadal-Lukas_Rosol,p_a415a93b,p_32b9d962,20140626,Wimbledon,R64,13:10,Centre,Grass,James Keothavong,5,0,DebLDecker
20140625-M-Wimbledon-R64-Tomas_Berdych-Bernard_Tomic,p_7ad3f49d,p_d755d18c,20140625,Wimbledon,R64,,Court 1,Grass,,5,0,Bobby
20140625-M-Wimbledon-R64-Novak_Djokovic-Radek_Stepanek,p_07e43d13,p_5bcc25f5,20140625,Wimbledon,R64,,,Grass,,5,0,Isaac
20140624-M-Wimbledon-R128-Rafael_Nadal-Martin_Klizan,p_a415a93b,p_a5eeea16,20140624,Wimbledon,R128,,,Grass,,,,DebLDecker
20140616-M-Eastbourne-R32-Ivo_Karlovic-Jeremy_Chardy,p_4e729a1e,p_7dab233c,20140616,Eastbourne,R32,,,Grass,,3,1,qthetennisfan
20140615-M-Queens_Club-F-Grigor_Dimitrov-Feliciano_Lopez,p_9e22087a,p_085c9cb5,20140615,Queens Club,F,3pm,Centre,Grass,Mohamed El Jennati,3,1,Edo
20140615-M-Halle-F-Roger_Federer-Alejandro_Falla,p_e7103823,p_3e9cbf53,20140615,Halle,F,15:00,Stadion,Grass,Damien Dumusois,3,1,Edo
20140614-M-Queens_Club-SF-Stan_Wawrinka-Grigor_Dimitrov,p_b96681d0,p_9e22087a,20140614,Queens Club,SF,13:40,,Grass,,3,1,Eric J
20140613-M-Nottingham_CH-SF-Nick_Kyrgios-Miloslav_Mecir_Jr,p_5c9375b2,p_b2899ef8,20140613,Nottingham CH,SF,,,Grass,,3,1,Michal
20140612-M-Halle-R16-Dustin_Brown-Rafael_Nadal,p_8dd6d3d9,p_a415a93b,20140612,Halle,R16,17:45,Stadium,Grass,Carlos Bernardes,3,1,DebLDecker
20140611-M-Halle-R16-Pierre_Hugues_Herbert-Philipp_Kohlschreiber,p_67f47d9f,p_63b36b2c,20140611,Halle,R16,12:10,Gerry Weber Stadion (main court),Grass,Dimitar Trifunovski,3,1,1HandBH
20140609-M-Queens_Club-R32-Grigor_Dimitrov-James_Ward,p_9e22087a,p_eac5411f,20140609,Queen's Club,R32,,,Grass,,3,1,Isaac
20140609-M-Prague_CH-R32-Steven_Diez-Renzo_Olivo,p_f004b2e8,p_2bc572e7,20140609,Prague CH,R32,,Court 1,Clay,,3,1,d
20140609-M-Halle-R32-Michal_Przysiezny-Peter_Gojowczyk,p_b1e03622,p_3ff951fd,20140609,Halle,R32,13:35,Center Court,Grass,Blaze Trifunovski,3,1,1HandBH
20140608-M-Roland_Garros-F-Novak_Djokovic-Rafael_Nadal,p_07e43d13,p_a415a93b,20140608,Roland Garros,F,15:15,Philippe Chatrier,Clay,Pascal Maria,5,0,DebLDecker
20140606-M-Roland_Garros-SF-Rafael_Nadal-Andy_Murray,p_a415a93b,p_6b509c58,20140606,Roland Garros,SF,16:15,Philippe Chatrier,Clay,Damien Dumusois,5,0,DebLDecker
20140606-M-Roland_Garros-SF-Ernests_Gulbis-Novak_Djokovic,p_142d902a,p_07e43d13,20140606,Roland Garros,SF,13:10,Philippe Chatrier,Clay,Carlos Ramos,5,0,Edo
20140604-M-Roland_Garros-QF-David_Ferrer-Rafael_Nadal,p_5dcea7c9,p_a415a93b,20140604,Roland Garros,QF,18:45,Suzanne Lenglen,Clay,James Keothavong,5,0,DebLDecker
20140603-M-Roland_Garros-R16-Ernests_Gulbis-Roger_Federer,p_142d902a,p_e7103823,20140603,Roland Garros,R16,4pm,Chatrier,Clay,Jamie Keothavong,5,0,Edo
20140601-M-Roland_Garros-R16-Rafael_Nadal-Dusan_Lajovic,p_a415a93b,p_8d3f63ae,20140601,Roland Garros,R16,13:30 PM,Philippe Chatrier,Clay,Pierre Bacchi,5,0,DebLDecker
20140531-M-Roland_Garros-R32-Leonardo_Mayer-Rafael_Nadal,p_57e59c9b,p_a415a93b,20140531,Roland Garros,R32,14:45,Philippe Chartrier,Clay,Pascal Maria,5,0,DebLDecker
20140529-M-Roland_Garros-R64-Rafael_Nadal-Dominic_Thiem,p_a415a93b,p_2f1142d6,20140529,Roland Garros,R64,13:00,Philippe Chatrier,Clay,Carlos Bernardes,5,0,DebLDecker
20140526-M-Roland_Garros-R128-Robby_Ginepri-Rafael_Nadal,p_11df6e01,p_a415a93b,20140526,Roland Garros,R128,17:25,Suzanne Lenglen,Clay,Pierre Bacchi,5,0,DebLDecker
20140524-M-Nice-F-Ernests_Gulbis-Federico_Delbonis,p_142d902a,p_ad8854d6,20140524,Nice,F,,Centre,Clay,,3,1,James
20140518-M-Rome_Masters-F-Novak_Djokovic-Rafael_Nadal,p_07e43d13,p_a415a93b,20140518,Rome Masters,F,16:20,Centrale,Clay,Carlos Bernardes,3,1,DebLDecker
20140517-M-Rome_Masters-SF-Milos_Raonic-Novak_Djokovic,p_7aa0e95d,p_07e43d13,20140517,Rome Masters,SF,2pm,Centre,Clay,Mohamed Lahyani,3,1,Edo
20140517-M-Rome_Masters-SF-Grigor_Dimitrov-Rafael_Nadal,p_9e22087a,p_a415a93b,20140517,Rome Masters,SF,20:15,Centrale,Clay,Mohamed El Jennati,3,1,DebLDecker
20140516-M-Rome_Masters-QF-Andy_Murray-Rafael_Nadal,p_6b509c58,p_a415a93b,20140516,Rome Masters,QF,21:20,Centrale,Clay,Mohamed Lahyani,3,1,DebLDecker
20140515-M-Rome_Masters-R16-Mikhail_Youzhny-Rafael_Nadal,p_b368feaa,p_a415a93b,20140515,Rome Masters,R16,16:30,Centrale,Clay,Mohamed El Jennati,3,1,DebLDecker
20140515-M-Rome-R16-Tommy_Haas-Stan_Wawrinka,p_587658a3,p_b96681d0,20140515,Rome,R16,,Centre,Clay,,3,1,Arosenquist
20140515-M-Busan_CH-R16-Amir_Weintraub-Daniel_Smethurst,p_1401518c,p_84a7b838,20140515,Busan CH,R16,,Court 1,Hard,,3,1,d
20140514-M-Rome_Masters-R32-Roger_Federer-Jeremy_Chardy,p_e7103823,p_7dab233c,20140514,Rome Masters,R32,,Centre,Clay,,3,1,qthetennisfan
20140514-M-Rome_Masters-R32-Gilles_Simon-Rafael_Nadal,p_d443d5c6,p_a415a93b,20140514,Rome Masters,R32,19:45,Centrale,Clay,Damian Steiner,3,1,DebLDecker
20140511-M-Madrid_Masters-F-Rafael_Nadal-Kei_Nishikori,p_a415a93b,p_972a440c,20140511,Madrid Masters,F,19:35,Manolo Santana,Clay,Damien Dumusois,3,1,DebLDecker
20140510-M-Madrid_Masters-SF-Roberto_Bautista_Agut-Rafael_Nadal,p_6ba2961d,p_a415a93b,20140510,Madrid Masters,SF,16:05,Manolo Santana,Clay,Carlos Bernardes,3,1,DebLDecker
20140509-M-Rome_CH-QF-Mate_Delic-Julian_Reister,p_88ff3ca6,p_74e02aec,20140509,Rome CH,QF,,Court 1,Clay,,3,1,d
20140509-M-Madrid_Masters-QF-Tomas_Berdych-Rafael_Nadal,p_7ad3f49d,p_a415a93b,20140509,Madrid Masters,QF,15:45,Manolo Santana,Clay,Mohamed Lahyani,3,1,DebLDecker
20140508-M-Madrid_Masters-R16-Jarkko_Nieminen-Rafael_Nadal,p_a3ffe91c,p_a415a93b,20140508,Madrid Masters,R16,15:30,Manolo Santana,Clay,Damien Dumusois,3,1,DebLDecker
20140507-M-Madrid_Masters-R32-Rafael_Nadal-Juan_Monaco,p_a415a93b,p_0dfcb929,20140507,Madrid Masters,R32,15:30,Manolo Santana,Clay,Carlos Bernardes,3,1,DebLDecker
20140429-M-Cali_CH-R32-Mathias_Bourgue-Gonzalo_Lama,p_78f32734,p_9a4d51c2,20140429,Cali CH,R32,,Court 1,Clay,,3,1,d
20140427-M-Bucharest-F-Grigor_Dimitrov-Lukas_Rosol,p_9e22087a,p_32b9d962,20140427,Bucharest,F,3pm,Centre,Clay,Damien Dumusois,3,1,Edo
20140425-M-Barcelona-QF-Nicolas_Almagro-Rafael_Nadal,p_758ece4d,p_a415a93b,20140425,Barcelona,QF,16:15,Pista Central,Clay,Mohamed Lahyani,3,1,DebLDecker
20140424-M-Barcelona-R16-Ivan_Dodig-Rafael_Nadal,p_3db39f5c,p_a415a93b,20140424,Barcelona,R16,19:25,Pista Central,Clay,Mohamed El Jennati,3,1,DebLDecker
20140423-M-Barcelona-R32-Albert_Ramos-Rafael_Nadal,p_cc99f7cb,p_a415a93b,20140423,Barcelona,R32,15:30,Pista Central,Clay,Magdi Somat,3,1,DebLDecker
20140420-M-Monte_Carlo_Masters-F-Stan_Wawrinka-Roger_Federer,p_b96681d0,p_e7103823,20140420,Monte Carlo Masters,F,15:15,Central,Clay,Cedric Mourier,3,1,Edo
20140418-M-Monte_Carlo_Masters-QF-David_Ferrer-Rafael_Nadal,p_5dcea7c9,p_a415a93b,20140418,Monte Carlo Masters,QF,12:40,Central,Clay,Carlos Bernardes,3,1,DebLDecker
20140417-M-Monte_Carlo_Masters-R16-Andreas_Seppi-Rafael_Nadal,p_d7f4b827,p_a415a93b,20140417,Monte Carlo Masters,R16,13:05,Central,Clay,Cedric Mourier,3,1,DebLDecker
20140416-M-Monte_Carlo_Masters-R32-Rafael_Nadal-Teymuraz_Gabashvili,p_a415a93b,p_dbe50f72,20140416,Monte Carlo Masters,R32,14:05,Central,Clay,Pascal Maria,3,1,DebLDecker
20140416-M-Monte_Carlo_Masters-R32-Marin_Cilic-Stan_Wawrinka,p_2663fec8,p_b96681d0,20140416,Monte Carlo Masters,R32,,,Clay,,3,1,Ludo
20140415-M-San_Luis_Potosi_CH-R32-Paolo_Lorenzi-Mauricio_Echazu,p_32c4e4f9,p_d4c236b0,20140415,San Luis Potosi CH,R32,,Central,Clay,,3,1,d
20140414-M-Sao_Paulo_CH-R32-Horacio_Zeballos-Ricardo_Hocevar,p_56595fa9,p_1ddad6ef,20140414,Sao Paulo CH,R32,,Quadra Central,Clay,,3,1,d
20140413-M-Monte_Carlo_Masters-SF-Novak_Djokovic-Roger_Federer,p_07e43d13,p_e7103823,20140413,Monte Carlo Masters,SF,,,Clay,,3,0,DanF
20140411-M-Houston-QF-Donald_Young-Fernando_Verdasco,p_c0b7d064,p_0bd1656e,20140411,Houston,QF,12:15,,Clay,,3,1,1HandBH
20140409-M-Itajai-R32-Mohamed_Safwat-Eduardo_Russi,p_8a3c93f3,p_626d0e84,20140409,Itajai,R32,,Centre,Clay,,3,1,d
20140330-M-Miami_Masters-F-Novak_Djokovic-Rafael_Nadal,p_07e43d13,p_a415a93b,20140330,Miami Masters,F,15:40,Stadium,Hard,Mohamed Lahyani,3,1,DebLDecker
